"날짜","종가","오픈","고가","저가","변동 %"
"2013년 12월 10일","173.28","173.20","173.61","173.02","-0.07%"
"2013년 12월 09일","173.40","173.04","173.56","172.94","-0.23%"
"2013년 12월 06일","173.80","173.71","174.13","173.58","-0.01%"
"2013년 12월 05일","173.81","174.12","174.36","173.71","-0.28%"
"2013년 12월 04일","174.30","174.02","174.48","173.96","0.06%"
"2013년 12월 03일","174.19","173.64","174.63","173.64","0.27%"
"2013년 12월 02일","173.72","173.57","173.83","173.33","0.03%"
"2013년 11월 29일","173.67","174.01","174.16","173.52","-0.32%"
"2013년 11월 28일","174.22","174.51","174.86","174.03","0.03%"
"2013년 11월 27일","174.16","173.96","174.28","173.89","0.06%"
"2013년 11월 26일","174.06","173.85","174.32","173.71","0.03%"
"2013년 11월 25일","174.00","173.95","174.53","173.60","-0.11%"
"2013년 11월 22일","174.19","174.21","174.50","173.91","-0.07%"
"2013년 11월 21일","174.32","173.36","174.70","173.36","0.50%"
"2013년 11월 20일","173.46","173.11","173.76","173.04","0.15%"
"2013년 11월 19일","173.20","173.14","173.69","173.05","-0.01%"
"2013년 11월 18일","173.22","174.37","174.46","173.10","-0.71%"
"2013년 11월 15일","174.45","175.33","175.48","174.37","-0.55%"
"2013년 11월 14일","175.41","175.70","175.78","174.94","-0.21%"
"2013년 11월 13일","175.78","176.07","176.39","175.68","-0.23%"
"2013년 11월 12일","176.18","175.98","176.31","175.39","0.06%"
"2013년 11월 11일","176.07","174.38","176.14","174.38","0.92%"
"2013년 11월 08일","174.46","174.43","174.91","174.37","-0.07%"
"2013년 11월 07일","174.59","173.94","174.66","173.82","0.33%"
"2013년 11월 06일","174.01","174.02","174.50","173.89","-0.05%"
"2013년 11월 05일","174.10","174.16","174.34","173.85","-0.07%"
"2013년 11월 04일","174.23","173.93","174.41","173.93","0.13%"
"2013년 11월 01일","174.01","174.06","174.71","173.83","-0.07%"
"2013년 10월 31일","174.14","173.71","174.22","173.71","0.16%"
"2013년 10월 30일","173.86","174.39","174.62","173.64","-0.36%"
"2013년 10월 29일","174.48","174.32","174.56","174.03","0.01%"
"2013년 10월 28일","174.47","174.55","174.86","174.16","-0.10%"
"2013년 10월 25일","174.64","174.58","174.96","174.31","-0.06%"
"2013년 10월 24일","174.75","173.79","174.75","173.30","0.44%"
"2013년 10월 23일","173.98","173.50","174.09","173.25","0.20%"
"2013년 10월 22일","173.64","174.19","174.78","173.48","-0.41%"
"2013년 10월 21일","174.35","173.86","174.57","173.76","0.24%"
"2013년 10월 18일","173.94","174.21","174.38","173.82","-0.20%"
"2013년 10월 17일","174.29","174.80","174.97","174.11","-0.38%"
"2013년 10월 16일","174.96","174.40","175.31","174.40","0.28%"
"2013년 10월 15일","174.48","175.36","175.46","174.22","-0.56%"
"2013년 10월 14일","175.47","174.97","175.61","174.88","0.24%"
"2013년 10월 11일","175.05","175.15","175.25","174.72","-0.10%"
"2013년 10월 10일","175.23","175.69","176.02","175.15","-0.31%"
"2013년 10월 09일","175.77","175.47","175.86","175.47","0.07%"
"2013년 10월 08일","175.64","174.91","175.95","174.78","0.35%"
"2013년 10월 07일","175.03","174.91","175.16","174.46","0.00%"
"2013년 10월 04일","175.03","174.91","175.50","174.68","-0.05%"
"2013년 10월 03일","175.12","175.41","175.62","174.91","-0.23%"
"2013년 10월 02일","175.52","175.23","175.88","175.13","0.09%"
"2013년 10월 01일","175.37","175.34","175.85","175.14","-0.09%"
"2013년 09월 30일","175.53","175.50","176.25","175.29","-0.06%"
"2013년 09월 27일","175.63","175.59","176.22","175.17","-0.05%"
"2013년 09월 26일","175.72","175.86","175.99","175.18","-0.14%"
"2013년 09월 25일","175.96","175.52","176.36","175.52","0.21%"
"2013년 09월 24일","175.59","175.44","175.92","175.11","0.04%"
"2013년 09월 23일","175.52","175.78","176.18","175.34","-0.19%"
"2013년 09월 20일","175.86","174.94","175.90","174.94","0.46%"
"2013년 09월 19일","175.05","174.76","175.05","174.76","-0.96%"
"2013년 09월 18일","176.74","176.77","176.91","176.62","-0.06%"
"2013년 09월 17일","176.85","176.67","177.58","176.67","0.06%"
"2013년 09월 16일","176.75","177.46","177.55","176.63","-0.44%"
"2013년 09월 13일","177.54","176.98","177.92","176.90","0.27%"
"2013년 09월 12일","177.06","177.45","177.52","176.72","-0.26%"
"2013년 09월 11일","177.53","177.34","178.13","177.00","0.01%"
"2013년 09월 10일","177.51","177.55","177.95","176.65","-0.05%"
"2013년 09월 09일","177.59","178.39","178.42","177.49","-0.51%"
"2013년 09월 06일","178.50","179.29","179.59","178.39","-0.49%"
"2013년 09월 05일","179.37","178.71","179.71","177.95","0.31%"
"2013년 09월 04일","178.81","179.35","180.22","178.70","-0.39%"
"2013년 09월 03일","179.51","179.45","179.61","178.70","-0.02%"
"2013년 09월 02일","179.55","181.29","181.39","179.41","-1.01%"
"2013년 08월 30일","181.39","181.71","181.81","181.04","-0.23%"
"2013년 08월 29일","181.81","181.83","182.08","181.08","-0.19%"
"2013년 08월 28일","182.16","182.41","182.99","182.05","-0.21%"
"2013년 08월 27일","182.55","181.72","182.61","181.72","0.40%"
"2013년 08월 26일","181.83","181.79","182.11","181.54","-0.09%"
"2013년 08월 23일","181.99","183.05","183.18","181.88","-0.66%"
"2013년 08월 22일","183.20","182.56","184.05","182.56","0.26%"
"2013년 08월 21일","182.73","182.94","183.11","182.15","-0.15%"
"2013년 08월 20일","183.00","182.57","183.63","182.04","0.17%"
"2013년 08월 19일","182.69","182.00","182.69","181.69","0.33%"
"2013년 08월 16일","182.09","182.90","182.99","181.90","-0.49%"
"2013년 08월 15일","182.99","182.68","182.99","182.63","0.11%"
"2013년 08월 14일","182.78","182.60","183.22","182.60","0.01%"
"2013년 08월 13일","182.76","181.91","182.82","181.91","0.42%"
"2013년 08월 12일","182.00","181.47","182.18","181.36","0.24%"
"2013년 08월 09일","181.56","181.68","182.10","180.79","-0.12%"
"2013년 08월 08일","181.78","182.19","182.38","181.63","-0.27%"
"2013년 08월 07일","182.27","181.94","183.00","181.79","0.15%"
"2013년 08월 06일","182.00","181.80","182.26","181.47","0.05%"
"2013년 08월 05일","181.91","183.35","183.45","181.58","-0.83%"
"2013년 08월 02일","183.43","183.14","183.94","183.07","0.09%"
"2013년 08월 01일","183.26","183.26","183.46","182.46","-0.04%"
"2013년 07월 31일","183.34","181.94","183.34","181.88","0.69%"
"2013년 07월 30일","182.08","181.36","182.17","181.16","0.35%"
"2013년 07월 29일","181.44","181.46","181.54","180.70","-0.06%"
"2013년 07월 26일","181.55","181.90","181.99","180.89","-0.25%"
"2013년 07월 25일","182.00","181.79","182.48","181.72","0.07%"
"2013년 07월 24일","181.88","181.94","182.03","181.22","-0.10%"
"2013년 07월 23일","182.06","181.57","182.20","181.54","-0.08%"
"2013년 07월 22일","182.20","182.54","182.62","182.03","-0.23%"
"2013년 07월 19일","182.62","183.04","183.59","182.41","-0.29%"
"2013년 07월 18일","183.16","182.03","183.78","182.03","0.58%"
"2013년 07월 17일","182.11","181.65","182.95","181.63","0.21%"
"2013년 07월 16일","181.73","182.73","183.01","181.53","-0.60%"
"2013년 07월 15일","182.82","183.11","183.53","182.53","-0.21%"
"2013년 07월 12일","183.21","183.20","183.50","182.28","-0.04%"
"2013년 07월 11일","183.29","184.92","185.01","182.75","-0.97%"
"2013년 07월 10일","185.09","186.19","186.62","184.85","-0.67%"
"2013년 07월 09일","186.33","187.15","187.31","185.86","-0.48%"
"2013년 07월 08일","187.23","186.15","187.99","186.15","0.51%"
"2013년 07월 05일","186.28","185.99","186.75","185.59","0.11%"
"2013년 07월 04일","186.07","186.10","186.50","185.67","-0.06%"
"2013년 07월 03일","186.18","184.98","186.77","184.98","0.61%"
"2013년 07월 02일","185.06","185.10","185.27","184.11","-0.06%"
"2013년 07월 01일","185.18","185.97","186.57","184.46","-0.51%"
"2013년 06월 28일","186.13","186.64","186.80","185.55","-0.32%"
"2013년 06월 27일","186.72","187.89","187.97","186.59","-0.71%"
"2013년 06월 26일","188.06","187.56","188.26","186.99","0.18%"
"2013년 06월 25일","187.73","188.91","189.34","187.45","-0.72%"
"2013년 06월 24일","189.09","188.41","189.37","187.92","0.27%"
"2013년 06월 21일","188.58","188.33","189.31","187.62","0.83%"
"2013년 06월 20일","187.02","184.45","187.14","184.45","1.32%"
"2013년 06월 19일","184.59","185.07","185.42","184.31","-0.30%"
"2013년 06월 18일","185.15","184.05","185.21","183.99","0.54%"
"2013년 06월 17일","184.16","183.85","184.38","183.60","0.12%"
"2013년 06월 14일","183.94","184.08","184.45","183.35","-0.17%"
"2013년 06월 13일","184.25","183.87","185.28","183.87","0.16%"
"2013년 06월 12일","183.95","184.65","185.11","183.71","-0.42%"
"2013년 06월 11일","184.73","183.77","185.56","183.77","0.43%"
"2013년 06월 10일","183.93","182.14","184.00","182.14","0.94%"
"2013년 06월 07일","182.22","182.34","182.42","180.34","-0.09%"
"2013년 06월 06일","182.38","182.53","182.58","182.26","-0.13%"
"2013년 06월 05일","182.61","183.23","183.65","181.89","-0.38%"
"2013년 06월 04일","183.30","182.53","183.41","182.48","0.34%"
"2013년 06월 03일","182.67","184.27","184.41","182.21","-0.94%"
"2013년 05월 31일","184.40","184.07","184.41","183.25","0.14%"
"2013년 05월 30일","184.15","184.78","184.86","183.71","-0.37%"
"2013년 05월 29일","184.84","184.27","185.09","184.09","0.29%"
"2013년 05월 28일","184.31","183.34","184.31","182.87","0.50%"
"2013년 05월 27일","183.40","183.88","184.30","182.91","-0.33%"
"2013년 05월 24일","184.00","183.94","184.67","183.04","-0.02%"
"2013년 05월 23일","184.03","181.67","184.11","181.67","1.28%"
"2013년 05월 22일","181.70","180.98","181.74","180.98","0.30%"
"2013년 05월 21일","181.16","182.06","182.24","180.95","-0.52%"
"2013년 05월 20일","182.11","181.93","182.45","181.69","0.01%"
"2013년 05월 17일","182.09","181.74","182.20","181.72","0.17%"
"2013년 05월 16일","181.78","181.35","181.85","180.97","0.22%"
"2013년 05월 15일","181.39","180.63","181.48","180.63","0.38%"
"2013년 05월 14일","180.71","181.10","181.29","180.04","-0.23%"
"2013년 05월 13일","181.12","180.08","181.65","180.08","0.56%"
"2013년 05월 10일","180.11","178.05","180.39","178.05","1.12%"
"2013년 05월 09일","178.12","176.84","178.19","176.15","0.67%"
"2013년 05월 08일","176.93","177.11","177.30","176.45","-0.14%"
"2013년 05월 07일","177.17","177.50","177.88","177.07","-0.22%"
"2013년 05월 06일","177.56","178.20","178.26","177.24","-0.41%"
"2013년 05월 03일","178.29","179.03","179.12","177.93","-0.46%"
"2013년 05월 02일","179.11","178.44","179.13","178.04","0.27%"
"2013년 05월 01일","178.63","178.61","178.90","178.44","-0.03%"
"2013년 04월 30일","178.69","178.87","179.18","178.43","-0.24%"
"2013년 04월 29일","179.12","180.13","180.21","179.03","-0.63%"
"2013년 04월 26일","180.25","180.08","180.50","179.36","0.04%"
"2013년 04월 25일","180.17","180.74","180.82","180.00","-0.35%"
"2013년 04월 24일","180.81","181.13","181.44","180.74","-0.21%"
"2013년 04월 23일","181.19","181.07","181.79","180.55","0.03%"
"2013년 04월 22일","181.13","181.13","182.03","180.94","-0.05%"
"2013년 04월 19일","181.22","181.10","181.71","180.46","0.03%"
"2013년 04월 18일","181.16","181.75","182.38","180.86","-0.38%"
"2013년 04월 17일","181.85","179.51","181.85","179.51","0.93%"
"2013년 04월 16일","180.17","180.95","181.83","180.07","-0.47%"
"2013년 04월 15일","181.02","182.32","182.73","180.63","-0.76%"
"2013년 04월 12일","182.41","182.23","183.12","182.00","0.05%"
"2013년 04월 11일","182.31","182.41","182.82","181.68","-0.56%"
"2013년 04월 10일","183.33","183.63","184.25","183.04","-0.21%"
"2013년 04월 09일","183.72","184.32","184.63","182.93","-0.27%"
"2013년 04월 08일","184.22","183.35","184.25","182.80","0.42%"
"2013년 04월 05일","183.45","181.29","183.57","181.09","1.14%"
"2013년 04월 04일","181.39","180.17","181.57","180.17","0.62%"
"2013년 04월 03일","180.27","180.34","181.31","179.91","-0.07%"
"2013년 04월 02일","180.39","179.48","180.49","178.89","0.46%"
"2013년 04월 01일","179.56","179.13","179.97","179.12","0.35%"
"2013년 03월 29일","178.94","179.11","179.53","178.67","-0.13%"
"2013년 03월 28일","179.17","178.85","179.49","178.33","0.18%"
"2013년 03월 27일","178.84","178.29","178.95","177.98","0.26%"
"2013년 03월 26일","178.37","178.88","179.25","177.67","-0.34%"
"2013년 03월 25일","178.97","180.16","180.25","178.64","-0.68%"
"2013년 03월 22일","180.19","179.48","180.19","179.47","0.32%"
"2013년 03월 21일","179.62","179.51","179.94","179.30","-0.02%"
"2013년 03월 20일","179.66","179.05","180.34","179.05","0.30%"
"2013년 03월 19일","179.12","179.23","179.30","178.07","-0.11%"
"2013년 03월 18일","179.31","178.67","179.79","178.67","0.31%"
"2013년 03월 15일","178.75","178.17","179.30","177.87","0.29%"
"2013년 03월 14일","178.23","176.77","178.69","176.77","0.80%"
"2013년 03월 13일","176.81","176.19","176.98","176.19","0.32%"
"2013년 03월 12일","176.24","175.92","176.62","175.80","0.13%"
"2013년 03월 11일","176.01","175.25","177.49","175.25","0.39%"
"2013년 03월 08일","175.32","174.83","175.86","174.41","0.25%"
"2013년 03월 07일","174.88","174.41","174.95","174.38","0.25%"
"2013년 03월 06일","174.45","174.61","174.65","173.86","-0.13%"
"2013년 03월 05일","174.67","175.19","175.25","174.38","-0.34%"
"2013년 03월 04일","175.26","174.18","175.72","174.18","0.55%"
"2013년 03월 01일","174.31","174.22","174.34","174.10","0.01%"
"2013년 02월 28일","174.30","174.18","174.31","173.54","0.05%"
"2013년 02월 27일","174.22","174.88","174.91","173.91","-0.46%"
"2013년 02월 26일","175.02","174.20","175.11","174.20","0.42%"
"2013년 02월 25일","174.28","174.01","174.78","173.97","0.09%"
"2013년 02월 22일","174.13","174.15","174.75","173.71","-0.06%"
"2013년 02월 21일","174.23","173.13","174.23","173.13","0.57%"
"2013년 02월 20일","173.25","172.95","173.27","172.26","0.13%"
"2013년 02월 19일","173.03","173.53","173.62","172.85","-0.33%"
"2013년 02월 18일","173.60","172.96","173.92","172.96","0.28%"
"2013년 02월 15일","173.12","174.10","174.26","172.70","-0.60%"
"2013년 02월 14일","174.17","174.21","174.41","173.74","-0.11%"
"2013년 02월 13일","174.36","173.91","174.83","173.91","-0.62%"
"2013년 02월 12일","175.44","175.77","176.19","174.79","-0.24%"
"2013년 02월 11일","175.86","175.77","175.86","175.77","0.00%"
"2013년 02월 08일","175.86","174.91","175.96","174.84","0.52%"
"2013년 02월 07일","174.95","174.75","175.12","174.34","0.05%"
"2013년 02월 06일","174.87","174.36","175.19","173.91","0.22%"
"2013년 02월 05일","174.48","174.77","175.21","173.91","-0.21%"
"2013년 02월 04일","174.85","176.15","176.23","173.89","-0.58%"
"2013년 02월 01일","175.87","174.84","176.44","174.61","0.53%"
"2013년 01월 31일","174.95","174.56","175.51","174.56","0.19%"
"2013년 01월 30일","174.61","174.11","174.88","173.28","0.25%"
"2013년 01월 29일","174.18","175.36","175.61","173.81","-0.74%"
"2013년 01월 28일","175.48","172.86","175.88","172.86","1.49%"
"2013년 01월 25일","172.91","171.80","172.91","171.80","0.59%"
"2013년 01월 24일","171.90","171.60","172.20","171.30","0.16%"
"2013년 01월 23일","171.63","170.87","171.69","170.87","0.36%"
"2013년 01월 22일","171.01","171.00","171.78","170.56","-0.04%"
"2013년 01월 21일","171.08","170.22","171.13","170.06","0.47%"
"2013년 01월 18일","170.28","170.17","170.34","169.70","0.05%"
"2013년 01월 17일","170.20","170.23","170.50","169.86","-0.07%"
"2013년 01월 16일","170.32","170.12","170.63","169.91","0.04%"
"2013년 01월 15일","170.26","169.79","170.27","169.52","0.25%"
"2013년 01월 14일","169.84","169.87","170.09","169.73","-0.07%"
"2013년 01월 11일","169.96","170.01","170.09","169.41","-0.08%"
"2013년 01월 10일","170.09","170.29","170.76","169.99","-0.14%"
"2013년 01월 09일","170.32","170.93","170.97","170.22","-0.38%"
"2013년 01월 08일","170.97","170.63","171.01","170.52","0.17%"
"2013년 01월 07일","170.68","170.47","170.94","170.16","0.10%"
"2013년 01월 04일","170.51","170.60","170.98","170.45","-0.08%"
"2013년 01월 03일","170.65","170.66","170.92","170.28","-0.03%"
"2013년 01월 02일","170.70","171.08","171.17","170.63","-0.01%"
"2013년 01월 01일","170.72","170.65","170.72","170.65","0.00%"
"2012년 12월 31일","170.72","171.23","171.39","170.56","-0.35%"
"2012년 12월 28일","171.32","171.90","172.43","171.17","-0.39%"
"2012년 12월 27일","171.99","172.08","172.17","171.77","-0.10%"
"2012년 12월 26일","172.17","172.12","172.42","172.01","-0.02%"
"2012년 12월 25일","172.20","172.13","172.25","172.04","-0.01%"
"2012년 12월 24일","172.21","172.65","172.83","172.13","-0.31%"
"2012년 12월 21일","172.74","172.42","172.81","172.33","0.15%"
"2012년 12월 20일","172.48","172.03","172.59","172.00","0.26%"
"2012년 12월 19일","172.03","172.12","172.41","171.93","-0.08%"
"2012년 12월 18일","172.17","171.57","172.29","171.57","0.12%"
"2012년 12월 17일","171.97","172.04","172.41","171.67","-0.17%"
"2012년 12월 14일","172.26","172.14","172.52","171.81","-0.08%"
"2012년 12월 13일","172.39","171.36","172.45","171.26","0.38%"
"2012년 12월 12일","171.74","171.99","172.58","171.66","-0.23%"
"2012년 12월 11일","172.13","172.94","173.06","172.04","-0.50%"
"2012년 12월 10일","172.99","173.60","173.79","172.94","-0.40%"
"2012년 12월 07일","173.69","173.85","174.12","173.33","-0.18%"
"2012년 12월 06일","174.00","173.80","174.11","173.63","0.05%"
"2012년 12월 05일","173.92","174.00","174.22","173.53","-0.11%"
"2012년 12월 04일","174.12","173.83","174.22","173.74","0.13%"
"2012년 12월 03일","173.89","173.68","174.19","173.67","0.01%"
"2012년 11월 30일","173.88","173.87","174.23","173.57","-0.06%"
"2012년 11월 29일","173.98","174.24","174.35","173.87","-0.19%"
"2012년 11월 28일","174.31","174.56","174.84","174.14","-0.21%"
"2012년 11월 27일","174.67","174.38","174.67","174.00","0.13%"
"2012년 11월 26일","174.45","174.01","174.50","173.99","0.10%"
"2012년 11월 23일","174.28","174.22","174.59","174.02","0.00%"
"2012년 11월 22일","174.28","173.65","174.38","173.33","0.31%"
"2012년 11월 21일","173.75","173.69","174.07","173.50","-0.02%"
"2012년 11월 20일","173.78","174.19","174.28","173.42","-0.29%"
"2012년 11월 19일","174.28","175.12","175.21","174.11","-0.53%"
"2012년 11월 16일","175.20","174.59","175.24","174.32","0.30%"
"2012년 11월 15일","174.67","174.45","175.06","174.14","0.08%"
"2012년 11월 14일","174.53","174.98","175.06","174.21","-0.30%"
"2012년 11월 13일","175.05","174.94","175.31","174.74","0.03%"
"2012년 11월 12일","174.99","174.13","174.99","174.13","0.44%"
"2012년 11월 09일","174.22","174.43","175.09","173.96","-0.16%"
"2012년 11월 08일","174.50","174.22","174.87","173.99","0.24%"
"2012년 11월 07일","174.09","174.49","174.70","173.73","-0.28%"
"2012년 11월 06일","174.58","174.65","174.92","174.46","-0.13%"
"2012년 11월 05일","174.81","174.74","175.22","174.49","-0.05%"
"2012년 11월 02일","174.90","174.71","175.17","174.63","0.09%"
"2012년 11월 01일","174.75","174.74","175.25","174.56","-0.03%"
"2012년 10월 31일","174.81","174.84","174.94","174.58","-0.04%"
"2012년 10월 30일","174.88","175.76","175.80","174.49","-0.55%"
"2012년 10월 29일","175.85","175.55","175.88","175.07","0.11%"
"2012년 10월 26일","175.66","175.64","176.14","175.37","-0.16%"
"2012년 10월 25일","175.94","176.51","176.62","175.69","-0.42%"
"2012년 10월 24일","176.69","176.86","177.06","176.26","0.05%"
"2012년 10월 23일","176.61","175.93","176.63","175.93","0.00%"
"2012년 10월 22일","176.61","176.74","176.99","176.41","-0.11%"
"2012년 10월 19일","176.80","176.73","177.07","176.13","0.00%"
"2012년 10월 18일","176.80","176.49","176.84","176.37","0.08%"
"2012년 10월 17일","176.66","176.58","176.84","176.15","-0.01%"
"2012년 10월 16일","176.67","177.01","177.09","176.32","-0.24%"
"2012년 10월 15일","177.10","177.70","177.83","176.93","-0.10%"
"2012년 10월 12일","177.28","177.23","177.44","176.97","-0.03%"
"2012년 10월 11일","177.34","177.24","177.92","177.15","-0.03%"
"2012년 10월 10일","177.40","176.72","177.48","176.72","0.35%"
"2012년 10월 09일","176.79","176.73","176.86","176.43","-0.01%"
"2012년 10월 08일","176.81","176.60","177.00","176.47","0.07%"
"2012년 10월 05일","176.69","176.85","177.00","176.13","-0.16%"
"2012년 10월 04일","176.98","177.07","177.40","176.83","-0.11%"
"2012년 10월 03일","177.18","177.07","177.18","177.07","0.00%"
"2012년 10월 02일","177.18","176.93","177.34","176.74","0.08%"
"2012년 10월 01일","177.04","177.07","177.31","176.93","-0.10%"
"2012년 09월 28일","177.21","177.08","177.25","176.41","0.02%"
"2012년 09월 27일","177.18","177.52","177.76","176.92","-0.25%"
"2012년 09월 26일","177.63","177.46","178.02","177.41","0.15%"
"2012년 09월 25일","177.37","177.61","178.01","177.10","-0.15%"
"2012년 09월 24일","177.63","177.51","178.04","177.29","0.05%"
"2012년 09월 21일","177.55","177.49","177.94","177.19","0.05%"
"2012년 09월 20일","177.46","176.83","178.46","176.62","0.32%"
"2012년 09월 19일","176.90","176.97","177.10","176.49","-0.10%"
"2012년 09월 18일","177.07","176.64","177.18","176.55","0.19%"
"2012년 09월 17일","176.73","176.56","176.85","176.28","-0.09%"
"2012년 09월 14일","176.89","178.23","178.31","176.51","-0.81%"
"2012년 09월 13일","178.33","178.04","178.45","177.93","0.08%"
"2012년 09월 12일","178.19","178.04","178.24","177.69","0.04%"
"2012년 09월 11일","178.11","178.05","178.43","177.85","-0.01%"
"2012년 09월 10일","178.13","177.79","178.31","177.73","-0.04%"
"2012년 09월 07일","178.20","177.93","178.47","177.87","-0.34%"
"2012년 09월 06일","178.81","178.81","179.03","178.57","-0.11%"
"2012년 09월 05일","179.01","178.83","179.06","178.45","0.22%"
"2012년 09월 04일","178.61","178.36","178.78","178.34","0.04%"
"2012년 09월 03일","178.53","178.13","178.72","178.04","-0.03%"
"2012년 08월 31일","178.59","178.60","179.05","178.40","-0.07%"
"2012년 08월 30일","178.72","178.60","178.88","178.40","-0.02%"
"2012년 08월 29일","178.75","178.63","179.04","178.35","0.04%"
"2012년 08월 28일","178.67","178.57","179.08","178.56","0.04%"
"2012년 08월 27일","178.60","178.66","179.03","178.27","0.02%"
"2012년 08월 24일","178.57","178.07","178.69","178.03","0.22%"
"2012년 08월 23일","178.18","178.11","178.44","177.71","-0.37%"
"2012년 08월 22일","178.84","177.87","178.85","177.69","0.49%"
"2012년 08월 21일","177.97","178.48","178.58","177.69","-0.35%"
"2012년 08월 20일","178.60","178.40","178.71","178.34","0.02%"
"2012년 08월 17일","178.57","178.01","178.69","177.63","0.28%"
"2012년 08월 16일","178.07","177.64","178.26","177.64","0.19%"
"2012년 08월 15일","177.74","177.70","177.80","177.50","-0.03%"
"2012년 08월 14일","177.80","177.41","177.98","177.12","0.17%"
"2012년 08월 13일","177.49","177.54","178.13","177.33","-0.20%"
"2012년 08월 10일","177.84","177.16","177.86","176.90","0.33%"
"2012년 08월 09일","177.26","177.56","177.67","176.85","-0.24%"
"2012년 08월 08일","177.69","177.28","177.88","176.79","0.21%"
"2012년 08월 07일","177.32","176.95","177.34","176.54","0.17%"
"2012년 08월 06일","177.02","176.52","177.30","176.33","-0.61%"
"2012년 08월 03일","178.11","177.70","178.66","177.70","0.18%"
"2012년 08월 02일","177.79","176.88","177.86","176.88","0.45%"
"2012년 08월 01일","177.00","177.63","177.82","176.57","-0.41%"
"2012년 07월 31일","177.72","178.25","178.35","177.06","-0.34%"
"2012년 07월 30일","178.32","178.34","178.54","177.54","-0.07%"
"2012년 07월 27일","178.44","179.52","179.62","178.30","-0.64%"
"2012년 07월 26일","179.59","179.81","179.91","179.32","-0.18%"
"2012년 07월 25일","179.92","179.88","180.70","179.69","-0.02%"
"2012년 07월 24일","179.95","180.03","180.12","179.35","-0.11%"
"2012년 07월 23일","180.14","179.17","180.37","179.17","0.47%"
"2012년 07월 20일","179.29","178.44","179.43","178.44","0.38%"
"2012년 07월 19일","178.62","179.28","179.39","178.41","-0.35%"
"2012년 07월 18일","179.25","179.63","179.76","178.42","-0.27%"
"2012년 07월 17일","179.74","179.59","179.86","179.01","0.03%"
"2012년 07월 16일","179.69","179.87","180.33","179.54","-0.16%"
"2012년 07월 13일","179.97","181.06","181.36","179.83","-0.66%"
"2012년 07월 12일","181.16","179.08","181.56","179.00","1.11%"
"2012년 07월 11일","179.17","178.98","180.05","178.94","0.04%"
"2012년 07월 10일","179.10","179.31","179.81","178.98","-0.18%"
"2012년 07월 09일","179.42","179.85","179.99","178.97","0.12%"
"2012년 07월 06일","179.20","178.28","179.22","178.28","0.46%"
"2012년 07월 05일","178.38","179.26","179.47","178.22","-0.45%"
"2012년 07월 04일","179.19","178.49","179.41","178.35","0.43%"
"2012년 07월 03일","178.42","180.08","180.59","178.31","-0.98%"
"2012년 07월 02일","180.19","179.53","180.58","179.38","0.31%"
"2012년 06월 29일","179.63","182.06","182.26","179.45","-1.42%"
"2012년 06월 28일","182.22","181.72","182.32","181.12","0.24%"
"2012년 06월 27일","181.79","181.98","182.19","181.55","-0.13%"
"2012년 06월 26일","182.02","182.52","182.81","181.74","-0.33%"
"2012년 06월 25일","182.62","181.98","183.10","181.58","0.30%"
"2012년 06월 22일","182.08","181.25","182.24","181.25","0.39%"
"2012년 06월 21일","181.38","181.15","181.44","180.33","0.07%"
"2012년 06월 20일","181.25","181.39","181.77","180.86","-0.15%"
"2012년 06월 19일","181.52","181.98","182.65","181.38","-0.30%"
"2012년 06월 18일","182.07","182.75","183.00","181.67","-0.51%"
"2012년 06월 15일","183.00","182.67","183.50","182.30","0.14%"
"2012년 06월 14일","182.74","183.05","183.49","182.64","-0.16%"
"2012년 06월 13일","183.04","183.41","183.68","182.91","-0.27%"
"2012년 06월 12일","183.54","183.84","184.39","183.20","-0.21%"
"2012년 06월 11일","183.93","182.75","183.95","182.75","-0.21%"
"2012년 06월 08일","184.31","182.94","184.79","182.94","0.70%"
"2012년 06월 07일","183.02","184.45","184.63","182.70","-0.82%"
"2012년 06월 06일","184.54","184.64","184.73","184.26","-0.29%"
"2012년 06월 05일","185.07","185.24","185.77","184.55","-0.15%"
"2012년 06월 04일","185.34","185.64","185.92","185.13","-0.17%"
"2012년 06월 01일","185.65","185.24","185.89","184.65","0.16%"
"2012년 05월 31일","185.35","185.65","186.53","184.71","-0.21%"
"2012년 05월 30일","185.74","185.53","185.89","185.02","0.26%"
"2012년 05월 29일","185.25","185.38","186.44","184.71","-0.10%"
"2012년 05월 28일","185.43","186.78","186.93","185.34","-0.77%"
"2012년 05월 25일","186.87","185.44","186.97","185.38","0.72%"
"2012년 05월 24일","185.53","186.35","186.54","185.27","-0.49%"
"2012년 05월 23일","186.44","184.45","186.56","184.45","1.05%"
"2012년 05월 22일","184.50","184.35","184.54","183.43","0.02%"
"2012년 05월 21일","184.46","184.23","185.25","183.74","-0.12%"
"2012년 05월 18일","184.69","184.24","185.84","184.24","0.21%"
"2012년 05월 17일","184.31","184.37","184.65","183.59","-0.09%"
"2012년 05월 16일","184.48","182.90","185.22","182.21","0.84%"
"2012년 05월 15일","182.95","182.53","183.11","182.21","0.23%"
"2012년 05월 14일","182.53","181.98","182.78","181.66","0.23%"
"2012년 05월 11일","182.12","180.99","182.12","180.75","0.62%"
"2012년 05월 10일","181.00","181.19","181.65","180.60","-0.21%"
"2012년 05월 09일","181.38","180.35","181.51","180.20","0.41%"
"2012년 05월 08일","180.64","180.40","180.64","179.72","0.08%"
